tweet,topic
"K-pop star Sulli found dead aged 25
",4
"Felicity Huffman Reports to Prison to Serve College Admissions Scandal Sentence
",4
"A ‘Sesame Street’ character’s mom has an addiction. Experts say that’s a valuable lesson.
",4
"Jennifer Aniston Makes Instagram Debut With 'Friends' Reunion
",4
"Jeremy Renner's Ex-Wife Accuses Him of Threatening to Kill Her in New Custody Filing: Report
",4
"Notorious B.I.G., Whitney Houston, Nine Inch Nails Nominated for Rock Hall of Fame 2020
",4
"Martin Scorsese Says Cinemas Are Being ""Invaded"" by ""Theme Park"" Films
",4
"Jeremy Renner's ex-wife Sonni Pacheco accuses him of drug abuse, threatening to kill her
",4
"Katy Perry and ‘Dark Horse’ Collaborators Appeal Plagiarism Judgment
",4
"Jennifer Aniston Joins Instagram With Photo of ‘Friends’ Cast
",4
"I’m Paul Giamatti, ""thespian"" and executive producer of AMC’s LODGE 49! I’m wicked excited and just over the moon to be talking with you guys about all things LODGE: so take it away, my friends and AMA!
",4
"Zoe Kravitz to Play Catwoman in ‘The Batman’
",4
"Steven Spielberg Battles White Supremacy in the Age of Trump| The legendary filmmaker—along with Alex Gibney—serves as executive producer of “Why We Hate,” a new six-part docuseries examining the causes (and possible solutions) to bigotry.
",4
"Scarlett Johansson ‘Pushing’ for All-Women Marvel Movie
",4
"Disney+ launch lineup: Every movie and TV show available to stream in the US on day one
",4
"‘RBG’ Producer To Shine Spotlight On Broadway In New Documentary
",4
"Ronan Farrow’s Target Isn’t Harvey Weinstein – It’s NBC News: a Media #MeToo
",4
"Quentin Tarantino Mourns Robert Forster: ""One Less Square Shooter""
",4
"K-pop star and actress Sulli dies at 25
",4
"Debbie Harry may have been on Versace killer’s hit list
",4
"Queen Latifah to Receive Harvard Black Culture Award
",4
"Eddie Van Halen Traveling to Germany for Throat Cancer Treatment
",4
"hello! thespian paul giamatti speaking: i will be doing an AMA for my show LODGE 49 on AMC! tomorrow, MONDAY OCTOBER 14th at 12:30PM EST! in r/television! it'd be awesome if you could join! thank you!
",4
"Megan Fox Shares Rare Photos of Her 3 Kids with Brian Austin Green During Disneyland Outing.
",4
"The exodus of talent from Hollywood studios to streamers is stunning. We mapped it
",4
"15 Stars Who Imagined Violence Against Donald Trump, From Kathy Griffin to Pearl Jam (Photos)
",4
"Transgender Activist Mentioned In Dave Chappelle’s ‘Sticks &amp; Stones’ Netflix Special Dies
",4
"Are these end times for binge culture? - ""After years in ascendance, streaming services are leaning away from, if not wholly abandoning, the binge""
",4
"Dolly Parton marks 50 years as Grand Ole Opry member
",4
"Grammy winner Zedd 'permanently banned' from China after liking 'South Park' tweet, musician claims
",4
"'Joker' Movie Gets a Hilarious SNL Parody With Oscar the Grouch and Sesame Street Characters
",4
"The Beatles came to Hong Kong in June 1964, and screaming teenagers welcomed the Fab Four at Kai Tak airport. A reporter asked Paul McCartney if he would like to go to China and he replied 'I thought this was China.’
",4
"Alex Trebek Reveals He's 'Nearing the End' of His Life Amid Cancer Battle, Complications
",4
"Paul Giamatti's Mesmerizing Performance On 'Lodge 49': A Guide
",4
"‘Lies of Leaving Neverland’ pokes holes in the stories of MJ’s accusers
",4
"'SNL' Announces Chance the Rapper as Host, Musical Guest for Oct. 26 Episode
",4
"5 Rappers Removed from Rolling Loud New York Following NYPD Letter
",4
"Ronan Farrow’s writing partner agrees NBC went easy on Harvey Weinstein to protect Matt Lauer
",4
"Laal Kaptaan - Reviews, Discussions and Box office
",4
"Sometimes, Rishi Kapoor can be everyone’s drunk uncle on Twitter! :P
",4
"Bhai + Prabhudeva. Eid 2020.
",4
"Just noticed that “bagwati” got an acting credit in Zindagi Ana Milegi Dobara!
",4
"Is Bollywood now hijacking the job of voiceover artists?
",4
"Chocolate Boy who? (Pardon my editing skills.)
",4
"Anil Kapoor as WiFi Bhai in Pagalpanti
",4
"India's First Anime--KARMACHAKRA
",4
"Drive - Official Trailer | Jacqueline Fernandez, SSR, Pankaj Tripathi | Netflix India
",4
"Which movie had best styled characters ?
",4
"Guess the movie
",4
"Don’t Be Shy - Bala | Ayushmann | Badshah | Yami | Bhumi | Shalmali | Gurdeep | Sachin - Jigar
",4
"After Rashmika Madanna opts out of Shahid Kapoor's Jersey remake, makers approach Mrunal Thakur
",4
"Unparalleled BGM
",4
"Bhai’s Eid 2020 announcement + new Dabangg 3 motion poster!
",4
"Urvashi Rautela as Kavya in Pagalpanti
",4
"Thodi Jagah from Marjaavaan | Arijit Singh
",4
"John Abraham as Raj Kishore in Pagalpanti
",4
"'Wonder Woman' Gal Gadot Hosted A Surprise Birthday Dinner For Ali Fazal ""Ab ye wo Guddu Bhaiya nahi rahe jo libir libir karte the😂"" #Mirzapur
",4
"What was I thinking?
",4
"How did Tabu fit her husband into a suitcase in the movie Andhadhun?
",4
"Indian Bollywood legend Shahrukh Khan at the JOY Awards in Riyadh, Saudi Arabia
",4
"Karva Chauth
",4
"Lesser-known film: 'Chintu Ka Birthday' is a sweet little idea that will make you both laugh and cry. Watch it at Matterden, Lower Parel on 19 and 20 October (INR 110/150/220 per ticket)
",4
"What a fanboy moment! 😍
",4
"Can an amazing (or good) soundtrack salvage a bad movie?
",4
"Pulkit Samrat as Chandu in Pagalpanti
",4
"Is Rohit Shetty adding new characters in Akshay Kumar - Katrina Kaif starrer SOORYAVANSHI
",4
"War will cross *lifetime biz* of #Dhoom3 today [Wed]... Will cross #Sultan over the weekend...
",4
"Twinkle Twinkle Video | Ujda Chaman | Sunny Singh, Maanvi Gagroo | Tochi Raina | Gourov-Roshin
",4
"How much of an impact does piracy have on the Indian film industry?
",4
"Remembering one of the finest actresses Smita Patil on her 64th birth anniversary. An actress who defied norms and whose portrayals were remembered for their sheer depth. From a TV announcer to an acclaimed actor, she was youngest film artist honoured with Padma Shri Award.
",4
"Ravening &amp; a new culture of horror
",4
"Evolution of Bollywood Music | Uploaded in 2014
",4
"Trademark characters of actors/actresses
",4
"Most famous dialogues from 70s and 80s movies
",4
"Drive Releasing November 1st
",4
"Kabhi Kabhi toh lagta hai Tripathy hi bhagwan hai !! (OC)
",4
"Ranbir Kapoor and Alia Bhatt off to Manali for the latest schedule of Brahmastra
",4
"Why does a good movie like Piku has such blatant Product Placements?
",4
"Saif Ali Khan on destroying the KHANS, missing Race 3, Kareena, Sara, Ibrahim, Taimur | Laal Kaptaan
",4
"#MeToo: Wolf Of Bollywood’ Is A Sleazefest Masquerading As A TV Show
",4
"10 AMAZING movies you must see!
",4
"Kuch Kuch Hota Hai turns 21 today! The OG Indian How I Met Your Mother
",4
"Why Chhote Nawab is the most exciting Khan, who is blazing his way like a dark horse
",4
"War crossed $4M mark in North America BoxOffice. Can it make it $5M ?
",4
"The Family Man : A review
",4
"Krrish
",4
"Rahul Raut on Twitter: Aamir Khan greenlights #VikramVedha remake with Saif Ali Khan... Postpones Subhash Kapoor's #Mogul to shoot this suspense thriller first! *EXCLUSIVE*
",4
"Siddharth Anand And Sridhar Raghavan On Everything You Need To Know About War
",4
"I guess Mrunal Thakur was on point here. Nepotism is booming because of the media otherwise who cares what Taimur ate for dinner tonight.
",4
"New strategy to promote movies
",4
"Comparisons with Ayushmann won’t bother me: Sunny Singh on Ujda Chaman and Bala
",4
"Pati Patni Aur Woh director: ‘Our film shares nothing with original other than its title and logline’
",4
"Don't trust the IMDB ratings of any ALTBalaji shows.
",4
"Chhappad Phaad Ke Trailer | Releasing on 18 October | Vinay Pathak, Siddharth Menon, Ayesha Raza
",4
"Is Bhool Bhulaiyaa a horror movie or a psychological thriller ?
",4
"Why Milap Zaveri Went From Making Sex Comedies To Angry, Violent Films
",4
"Just came across Sushant Singh Rajput's upcoming movies on IMDB. I somehow feel the number of movies this guy has in pipeline is probably more than the entire career of Arjun Kapoor.
",4
"MAMI 2019 Day One Hindi Releases (18 Oct)
",4
"Pam lost her Godddamn mind
",4
"Exclusive: Sanjay Leela Bhansali announces his new film Gangubai Kathiawadi. Stars Alia Bhatt in title role. | Release Date: 11 Sept 2020
",4
"War 2, who should be the second male lead cast alongside Hrithik?
",4
"Old print advertisement starring Gabbar
",4
"""I like heroines who are hari bhari. Chusa hua aam na lagey"" - Akshay Kumar
",4
"Has Yash Raj Finally Embraced Gay Desire With War?
",4
"Satellite Shankar Official Trailer | Suraj Pancholi | Megha Akash
",4
"What's your favorite ""I did not see that coming"" movie moment?
",4
"War vs Dabangg 3 for HGOTY
",4
"Dharma family dramas vs Rajshri family dramas.
",4
"Radhika Apte on censorship of web content: We are all so extreme, we are trying to ban everything
",4
"Once Upon A Time In Bollywood ft. Randhir Kapoor with Bhawna Somaaya
",4
"'Judgementall Hai Kya' now streaming on Zee5
",4
"Housefull-4 The Bhoot song
",4
"Adaptations and Bollywood
",4
"Joker Trailer Ft Salman Khan
",4
"Saif Ali Khan: You need to be mad to be able to make a film like Laal Kaptaan
",4
"Pati Patni aur Woh Cast Poster
",4
"Sandeep Reddy Vanga on Kabir Singh-inspired ‘Tik Tok villain’ killing woman: ‘My films don’t support murder’
",4
"Farah khan has ventured into the world of Web series with the help of Flipkart
",4
"‘Judgementall’ Would Be a Blockbuster If Made Without Me: Kangana
",4
"In The Directors' Locker Room | Anupama Chopra | Rajeev Masand | Jio MAMI Movie Mela with Star
",4
"Phehla Nasha - Probably one of the best 90s love song
",4
"'Saand Ki Aankh' to close the 2019 MAMI Mumbai film festival
",4
"Premiere of Dil Se | Flashback
",4
"Sajid Khan sends legal notice to makers for not giving him due credit for Housefull 4
",4
"Divya Dutta talks about doing glamorous roles, dealing with depression and 25 years journey in Bollywood
",4
"Pick your top 3
",4
"Found this on Fox Star’s Twitter, what did you guys get?
",4
"Official Bollywood Weekly Discussion Thread
",4
"Weathering With You Indian Box Office figures if any?
",4
"Salman Set for Wanted Sequel Without Boney Kapoors consent
",4
"The ""Khan"" i like most
",4
"Janvi Kapoor Wants Female Kabir Singh and Joker : Should Have Less Sanitised Roles For Women
",4
"Interview with 'Chintu Ka Birthday' directors (by Matterden)
",4
"Rajkummar Rao to star in the remake of cult comedy Chupke Chupke
",4
"Film based on the incredible lives of NR Narayana Murthy and his wife Sudha Murthy announced.
",4
"Here’s a picture I never knew I needed
",4
"Why T-series why are remixing classics (in case you don't see the picture they are remaking 'Yaad piya ki aane lagi')
",4
"Cargo Official Teaser | Vikrant Massey | Shweta Tripathi | Arati Kadav
",4
"Bollywood unique scripts a myth?
",4
"Eliud Kipchoge has broken the unofficial Marathon world record with a time of 1:59:40.2!
",5
"Steve Kerr retweets support for Hong Kong back in September.
",5
"Amazing dart throw.
",5
"Peter Vodanovich crashes at Bathurst 1000
",5
"Cyclist Janez Brajkovic leg after a race
",5
"Vid of Kipchoge's 2 hour marathon from my perspective. Blistering pace
",5
"Saturday Eliud Kipchoge will attempt to become the first human to run a historic sub-two hour marathon in a specially designed event.
",5
"Surfing huge waves in Western Australia!
",5
"[x-post r/mapporn]ESPN acknowledges China's claims to South China Sea live on SportsCenter with graphic
",5
"Czech Republic 2-1 England: Zdenrk Ondrasek scores on his international debut as the Czech Republic end England's 43 game unbeaten run in international qualifiers, their last loss coming against Ukraine almost exactly 10 years ago.
",5
"NBA decides to remain silent for rest of China trip
",5
"Hillary Allen: How American skyrunner returned to the race that almost killed her
",5
"Rugby World Cup: Scotland consider legal action over Japan match threat
",5
"Naomi Osaka to choose Japan nationality for Tokyo Olympics
",5
"Journalist gets quickly shut down when she asked James Harden, Russell Westbrook if they would refrain from speaking out on politics/social justice
",5
"Howie Kendrick hits a 10th inning grand slam to give the Nationals a 7-3 lead over LA in a Win-or-Go-Home Game 5
",5
"Simone Biles now has the most world championship medals of any woman gymnast in history
",5
"AJ Catanzaro's save at the 2019 Red Bull Straight Rhythm
",5
"An Unseen Victim of the College Admissions Scandal: The High School Tennis Champion Aced Out by a Billionaire Family
",5
"Two Weeks After Salazar Ban, Nike Shuts Down Oregon Project Running Team
",5
"Simone Biles Breaks Medals Record As Team USA Wins Gymnastic World Championship
",5
"Cambodian fan still cheering for his nation even after they went behind 14-0
",5
"Slow motion sporting clay shot
",5
"Padres’ Jacob Nix tased, charged with criminal trespassing after breaking into Arizona home through doggie door
",5
"When skydiving in Australia, the danger comes after you land.
",5
"Clayton Kershaw's postseason woes continue after he gives up back-to-back 8th inning home runs to allow the Nationals to the tie the game
",5
"The Washington Nationals defeat the Los Angeles Dodgers, 7-3 to advance to the National League Championship Series. First postseason series win in Nationals history.
",5
"Dodgers pitcher Clayton Kershaw reflecting upon his performance last night in the Game 5 NLDS loss to the Washington Nationals.
",5
"Rugby World Cup 2019 Games Cancelled Due to Typhoon Hagibis
",5
"Humboldt Strong
",5
"The best try so far of the 2019 Rugby World Cup
",5
"Rugby World Cup: England-France match called off because of Typhoon Hagibis
",5
"Petr Cech: Ex-Chelsea and Arsenal goalkeeper joins ice hockey team Guildford Phoenix
",5
"Canadian Josh Larsen in the South African locker room after the game, apologising for his red card for an illegal tackle on Spingbok Thomas Du Toit. The only thing wrong with this is that he didn't drink the beer that was offered to him...
",5
"Nearly all of the NBA’s Chinese partners have cut ties with the league
",5
"Chinese fans fume at NBA as fallout from free speech row spreads
",5
"76ers Fan Says He Was Kicked Out After Supporting Hong Kong
",5
"'Taking back what's ours': Iran's women to attend historic match
",5
"OBJ warming up
",5
"Rugby World Cup: Argentina secure 2023 World Cup qualification after a comfortable 47-17 victory over the USA.
",5
