diplomat	carl fredrik hochschild	none
category	golden globe award for best actor – miniseries or television film	none
software	musicmaster (software)	none
guard	bob grottkau	none
organization	woody guthrie foundation	none
organization	laura recovery center	none
system	india posts	none
frog	pristimantis festae	none
hypervisor	lynxsecure	instance
system	aegean numerals	none
system	game axe	none
guard	walt mcgaw	none
defender	nicolae orlovschi	none
consultant	baby planner	none
computer	skala	none
organization	western plant health association	none
property	intrinsic and extrinsic properties	none
organization	preserve our islands	none
diplomat	gustaf idman	none
victor bahl	scientist	concept
website	the black world today	none
organization	sd association	none
blog	monsters and critics	none
title	fort wheeling	none
diplomat	francis pakenham (diplomat)	none
website	bestcourse4me	none
principal	hilary shuard	none
airport	margaret ekpo international airport	none
software	sony vegas movie studio	none
title	chanyu	none
system	vladivostok fortress	none
airport	béziers cap d'agde airport	none
title	european professional biologist	none
organization	anita borg institute for women and technology	none
agriculture	companhia das lezírias	none
organization	puerto rican volleyball federation	none
system	rejsekort	none
guard	bull polisky	none
secure communication based on quantum cryptography	project	hypernym
airport	tri-state steuben county airport	none
airport	greenwood lake airport	none
glass	suncatcher	none
defender	christina ă	none
title	khanted	none
server	gamespy arcade	instance
system	serge synthesizer	none
title	feels good	none
defender	jalal abdi	none
system	minerva (cable system)	none
title	baron macandrew	none
dvd	3 vulgar videos from hell	none
computer	samsung galaxy tab 3 10.1	none
radio	john junkin	none
organization	alliance defending freedom	none
frog	indirana diplosticta	none
the elders (organization)	organisation	none
system	visa cash	none
system	the gopher way	none
defender	cocada (footballer)	none
system	mail isolation control and tracking	none
military	fernando de mascarenhas	none
printer	lydia bailey (printer)	none
oneplus 2	smartphone	concept
airport	arba minch airport	none
80legs	web	none
pervasiveness doctrine	doctrine	none
duo	7l & esoteric	none
under secretary of defense for policy	official	none
defender	sheku kamara	none
policy	national policy on education	none
privilege separation	technique	none
computer	raydac	none
frog	scinax jolyi	none
duo	aux raus	none
server	hylafax	instance
website	eurobilltracker	none
uplay	distribution	none
airport	sumy airport	none
defender	dalton eiley	none
organization	eastern congo initiative	none
organization	western states gospel music association	none
label	peerless records	none
system	calgary downtown district energy	none
defender	nicky reid	none
defender	rostyslav horetskyi	none
brian krebs	journalist	none
printer	christopher sower (elder)	none
system	ryfast	none
organization	team ldlc.com	none
apprentice (software)	program	none
organization	armenian professional society	none
data	national household targeting system for poverty reduction	none
blog	zooborns	none
organization	parfessionals	none
document	querimonia	none
system	abstract logic	none
language	human language	none
radio	kmfm medway	none
gnumail	source	concept
smartphone	htc tytn ii	instance
organization	middle east economic association	none
computer	tinker bell (film)	none
title	fairlie-cuninghame baronets	none
software	flexsim	none
system	eshkol-wachman movement notation	none
title	united states in prophecy	none
codec	long-term predicted excitation coding	instance
system	standard scale	none
smartphone	nokia n71	instance
title	yesterday's wirral	none
war	uss yankee hero	none
airport	gold coast airport	none
server	brekeke sip server	instance
duo	feldberg (band)	none
defender	staņislavs pihockis	none
defender	vladimir vladimirovich klontsak	none
airport	quakertown airport	none
diplomat	spruille braden	none
system	monarchy of tuvalu	none
property	anisotropy	none
organization	american osteopathic board of anesthesiology	none
title	mwf television championship	none
airport	nehalem bay state airport	none
system	alien registration in japan	none
system	capital city street railway	none
protection	hardware restriction	instance
denyhosts	tool	none
system	non-partisan democracy	none
defender	artyom deyneko	none
organization	hrvatski domobran	none
website	staging site	none
data	key sequenced data set	none
label	melodisc records	none
system	cyanogenmod	none
airport	sfax–thyna international airport	none
smartphone	nokia 6650 fold	instance
organization	participatiemaatschappij vlaanderen	none
dissident	yang jianli	none
blitz (software)	service	hypernym
frog	aplastodiscus arildae	none
category	water drum	none
system	victory by any means	none
organization	peacekeepers (farscape)	none
organization	families need fathers	none
cipher	book cipher	instance
system	disney's fastpass	none
title	brickwood baronets	none
property	woodson farmstead	none
sony	sony vaio f series	none
organization	every voice	none
organization	american osteopathic board of anesthesiology	none
defender	peter sarantopoulos	none
printer	peter perring thoms	none
duo	koolism	none
contract	cotract	none
factor	prokaryotic initiation factor-3	none
consultant	barbara handman	none
beast	stirge	none
organization	organization of american states	none
title	to be (song)	none
policy	rise of central china plan	none
protection profile	document	none
defender	danial mahini	none
defender	leon balogun	none
monaronadona	hijacker	concept
computer	planzet	none
computer	database machine	none
diplomat	joseph weyland	none
airport	el cardal airport	none
label	godzilla entertainment	none
legacy system	method	hypernym
label	shimmy disc discography	none
organization	lesotho girl guides association	none
frog	borneo eared frog	none
system	gd 165	none
megaupload	company	none
defender	omar trujillo	none
website	watershed central	none
software	emergency management software	hyponym
consultant	ron dermer	none
gridmathematica	product	none
organization	wyoming medical center	none
label	rob's house records	none
airport	condon usfs airport	none
diplomat	françois joseph de choiseul, marquis de stainville	none
organization	palestinian child arts center	none
organization	chaipattana foundation	none
hadith	hadith of the pen and paper	none
ex-muslims of north america	organization	none
diplomat	adrian a. basora	none
radio	brand malaysia with peter pek	none
defender	michaela äśulovăˇ	none
organization	new cult awareness network	none
war	ecuadorian–peruvian war	none
cory gardner	politician	none
defender	fabrício lopes alcântara	none
category	baltic neopaganism	none
duo	sweet baby james and rob eyers	none
computer	samsung galaxy tab s2 8.0	none
buypass	authority	concept
system	ancien régime	none
organization	mobile dtv alliance	none
defender	erick téllez	none
frog	austrochaperina macrorhyncha	none
organization	european society for philosophy and psychology	none
defender	oleh yermak	none
chromium embedded framework	framework	none
organization	american agricultural law association	none
crypto wars	name	hypernym
system	ganges canal	none
duo	morten hampenberg & alexander brown	none
organization	wellstone action	none
system	intermediate polar	none
airport	poverty hollow airport	none
title	baron harding of petherton	none
war	alexandre buisson	none
system	pluton (missile)	none
organization	association for the advancement of medical instrumentation	none
title	lord of kerslawny	none
defender	eduard dubinski	none
organization	brazilian paralympic committee	none
document	declaration of state sovereignty of the belarusian soviet socialist republic	none
advocacy	prometheus radio project	none
label	wild rags	none
title	queen of heaven	none
website	petpet park	none
system	sevvostlag	none
israeli elite force	group	none
sanjay swamy	technologist	none
organization	vesalius adventure club	none
title	readhead baronets	none
consultant	joe kehoskie	none
label	web entertainment	none
label	j & s records	none
organization	as-sabiqun	none
label	audio eagle records	none
dvd	a night in amsterdam	none
sabotage	action	hypernym
hewlett packard enterprise	organization	none
defender	georgi dzhikiya	none
frog	hyloxalus marmoreoventris	none
organization	african aurora business network	none
consultant	david howitt (entrepreneur)	none
organization	international center for journalists	none
diplomat	jean dunn (diplomat)	none
title	baron sandhurst	none
airport	béziers cap d'agde airport	none
pageant	miss bahamas	none
diplomat	johann anton von pergen	none
software	unreal media server	none
airport	marquette county airport	none
property	løvenborg	none
frog	agile snouted tree frog	none
frog	phrynobatrachus dendrobates	none
social security number	number	none
organization	akademi kreyòl ayisyen	none
label	wau! mr. modo recordings	none
