saint kitts and nevis	country	none	"Saint Kitts and Nevis is a dual-island nation situated between the Atlantic Ocean and Caribbean Sea. It's known for cloud-shrouded mountains and beaches. Many of its former sugar plantations are now inns or atmospheric ruins. The larger of the 2 islands, Saint Kitts, is dominated by the dormant Mount Liamuiga volcano, home to a crater lake, green vervet monkeys and rainforest crisscrossed with hiking trails."
saint lucia	country	none	"Saint Lucia is an Eastern Caribbean island nation with a pair of dramatically tapered mountains, the Pitons, on its west coast. Its coast is home to volcanic beaches, reef-diving sites, luxury resorts and fishing villages. Trails in the interior rainforest lead to waterfalls like the 15m-high Toraille, which pours over a cliff into a garden. The capital, Castries, is a popular cruise port."
saint vincent and the grenadines	country	none	"St. Vincent and the Grenadines is a southern Caribbean nation comprising a main island, St. Vincent, and a chain of smaller islands. With yacht-filled harbors, chic private isles and volcanic landscapes, it’s known for its major sailing destinations such as reef-lined Bequia Island off Admiralty Bay, bordered by white-sand beaches like Princess Margaret. The main island is home to the capital, Kingstown."
sam neely	country	none	"Sam Neely was an American country and folk music musician, singer-songwriter, recording artist, and performer. Born in Cuero, Texas, Neely began playing guitar at age ten. After moving with his family to Corpus Christi, Texas, he began playing in... Wikipedia"
sam outlaw	country	none	"Sam Morgan, professionally known as Sam Outlaw, is a country music singer-songwriter. Outlaw calls his music ""SoCal country"", country music refashioned with a Southern California vibe of the classic honky-tonk and troubadour pop. Wikipedia"
samantha bumgarner	country	none	"Aunt Samantha Bumgarner was an American acclaimed early country and folk music performer and singer from Dillsboro, North Carolina. She won much praise for her work with the fiddle and banjo. Wikipedia"
same-sex marriage in argentina	country	none	"Same-sex marriage in Argentina has been legal since July 22, 2010. Argentina was the first country in Latin America, the second in the Americas, and the second in the Southern Hemisphere to allow same-sex marriage. It was the tenth country worldwide to allow same-sex marriage."
samuelsons	country	none	"Paul Anthony Samuelson was an American economist. The first American to win the Nobel Memorial Prize in Economic Sciences, the Swedish Royal Academies stated, when awarding the prize in 1970, that he ""has done more than any other contemporary... Wikipedia"
san theodoros	country	none	"San Theodoros is a fictional country in The Adventures of Tintin, the comics series by Belgian cartoonist Hergé. It is a banana republic under the yoke of military government located in Latin America. Wikipedia"
sang-o-class submarine	country	none	"The Sang-O (Shark) class submarines (Hangul: 상어급 잠수함) are in use by North Korea, and are the country's largest indigenously-built submarines. A single unit was captured by the Republic of Korea Navy (South Korea) after it ran aground on 18 September 1996 in the 1996 Gangneung submarine infiltration incident.  Range: 1,500 nautical miles (2,800 km) Test depth: 150 metres, capable of bottoming Length: 34m Beam: 3.8m"
santa prisca (dc comics)	country	none	"Santa Prisca is a fictional country appearing in American comic books published by DC Comics. It is best known as the birthplace of the Batman villain Bane. It was created by Denny O'Neil in the pages of The Question, and was used repeatedly throughout O'Neil's tenure as Group Editor for the Batman family of books. Fictional history · In other media · Television"
science and technology in israel	country	none	"Science and technology in Israel is one of the country's most developed sectors. Israel spent 4.3% of its gross domestic product (GDP) on civil research and development in 2015, the highest ratio in the world. ... Israel counts 140 scientists and technicians per 10,000 employees, one of the highest ratios in the world. History · Science, technology and ... · Technology transfer · Applied science and ..."
scotland	country	none	"Scotland is a country that is part of the United Kingdom. It covers the northern third of the island of Great Britain, with a border with England to the southeast, and is surrounded by the Atlantic ... Wikipedia"
scott holstein	country	none	"Scott Holstein is an American country and bluegrass singer-songwriter. Holstein was born in Boone County, West Virginia and lives in Nashville, Tennessee. His bluegrass and country music is influenced by Ralph Stanley, Larry Sparks, and Keith... Wikipedia"
scott mcquaig	country	none	"Scott McQuaig is an American country music singer-songwriter. In 1989, McQuaig charted two singles on the Billboard Hot Country Singles & Tracks chart. A third single charted on the RPM Country Tracks chart in Canada in 1990. Wikipedia"
scouting and guiding in italy	country	none	"The Italian Scout Federation is the national Scouting and Guiding federation of Italy. Scouting and Guiding in Italy started in 1910, the Boy Scouts were among the charter members of the World Organization ... Wikipedia"
sean hogan	country	none	Sean Hogan is a Canadian country music singer-songwriter. Wikipedia
second strike	country	none	"In nuclear strategy, a second-strike capability is a country's assured ability to respond to a nuclear attack with powerful nuclear retaliation against the attacker. Wikipedia"
senegal	country	none	"Senegal, officially the Republic of Senegal, is a country in West Africa. Senegal is bordered by Mauritania in the north, Mali to the east, Guinea to the southeast, and Guinea-Bissau to the southwest. Wikipedia"
serbia and montenegro	country	none	"Serbia and Montenegro, also known from 2003 to 2006 as the State Union of Serbia and Montenegro, and known as the Federal Republic of Yugoslavia from 1992 to 2003, was a country in Southeast Europe, created from the two remaining federal republics... Wikipedia"
sexual orientation and the military of the netherlands	country	none	"Sexual orientation and the military of the Netherlands. In 1974, the Netherlands was the first country to ban discrimination against gays in the military."
sharon higgins	country	none	View the profiles of people named Sharon Higgins. Join Facebook to connect with Sharon Higgins and others you may know. Facebook gives people the power.
shelby lynne discography	country	none	Shelby Lynne is an American singer and songwriter and the older sister of Allison Moorer. The success of her pop rock album I Am Shelby Lynne led to her winning the Grammy Award for Best New Artist. She released a Dusty Springfield tribute album... Wikipedia
