hacker	tăµnu samuel	instance
ubiquiti networks	company	concept
phone hacking	practice	hypernym
intelligent energy	company	concept
google play services	service	hypernym
tron (hacker)	hacker	concept
hacker	tac security	instance
detection	tactical automated security system	hyponym
hacker	tamer ĺžahin	instance
clickjacking	technique	hypernym
3g	generation	hypernym
the art of intrusion	book	hypernym
software	tamindir	instance
disk image	files	hypernym
mpeg-4	method	hypernym
system	tampere light rail	instance
codec	tandberg c90	instance
list of security assessment tools	list	hypernym
software	distributed operating system	hyponym
substitution	tangent half-angle substitution	hyponym
server	tangerine (software)	instance
chosen-plaintext attack	model	hypernym
security domain	factor	hypernym
software	tape management system	hyponym
microsoft security essentials	product	concept
detection	target acquisition	hyponym
qwant	engine	hypernym
comodo internet security	suite	hypernym
protected computer	term	hypernym
malware	targeted threat	hyponym
tactical network solutions	company	concept
software	targetlink	hyponym
server	targetscan	hyponym
three-pass protocol	framework	hypernym
software	taskjuggler	instance
network interface layer security	layer	hypernym
organization	asset disposal and information security alliance	hyponym
crime	tatort internet	instance
wireless distribution system	system	hypernym
hacker	tavis ormandy	instance
brute-force attack	attack	hypernym
wireless site survey	process	hypernym
cookie exchange	protocol	hypernym
swiss informatics society	organization	hypernym
completeftp	server	hypernym
blog	techdirt	instance
https	protocol	hypernym
stephanie forrest	scientist	hypernym
organization	techmission	hyponym
institute of information security professionals	body	hypernym
sci-hub	repository	hypernym
audit	technical audit	hyponym
wireless microphone	microphone	hypernym
organization	technical standards and safety authority	hyponym
denial	technological apartheid	instance
fraud	teeming and lading	instance
elasticsearch	server	hypernym
software	tekla structures	instance
security	telemetry (company)	hyponym
radio	telent	instance
openstack	platform	hypernym
system	telephone switchboard	hyponym
encryption	television encryption	hyponym
database	temporal database	hyponym
certificate authority	entity	hypernym
compiler	tendra compiler	instance
nessus (software)	scanner	hypernym
banana pi	computer	hypernym
software	tensor software	instance
download valley	cluster	hypernym
disk utility	program	hypernym
supercomputer	tera 100	instance
crypt (c)	function	hypernym
rc4	cipher	hypernym
x.509	itu-t	hypernym
shade sandbox	program	hypernym
website defacement	attack	hypernym
ignition scada	platform	hypernym
nem (cryptocurrency)	cryptocurrency	hypernym
domain controller	server	hypernym
supercomputer	tera-10	instance
shuffling machine	machine	hypernym
biometric consortium	government	concept
database	domain name registry	hyponym
software	teravue	instance
emulator	terminal (os x)	instance
emulator	terminal (xfce)	instance
emulator	terminator (terminal emulator)	hyponym
emulator	terminology (software)	hyponym
gtri cyber technology and information security laboratory	labs	hypernym
interpreter (computing)	program	hypernym
rubber-hose cryptanalysis	euphemism	hypernym
super flexible	backup	hypernym
mhtml	format	hypernym
google wave federation protocol	protocol	hypernym
software	terrier search engine	instance
software	test execution engine	hyponym
wingate	server	hypernym
software	testing anywhere	hyponym
organization	texas forensic association	instance
kvm switch	device	concept
silent circle instant messaging protocol	scheme	hypernym
control flow	order	hypernym
trend micro internet security	program	hypernym
software	texrd	instance
digital gold currency	form	hypernym
software	texworks	instance
iphone 5s	smartphone	hypernym
software	the bard's tale construction set	instance
x window system	system	hypernym
clearancejobs	website	hypernym
chosen-ciphertext attack	model	hypernym
european information technologies certification academy	knowledge	hypernym
software	the iconfactory	instance
byte bandit	virus	hypernym
advanced direct connect	file	hypernym
software	the internet adapter	hyponym
website	the linux game tome	instance
document	the open source definition	hyponym
careto (malware)	piece	hypernym
organization	the prometheus institute	instance
csirt.cz	team	hypernym
website	the revealer	hyponym
acid cryptofiler	software	hypernym
gupta family	family	hypernym
institute of cryptography, telecommunications and computer science	institute	hypernym
crushftp server	file	hypernym
software	the simcity box	instance
organization	the stenographers' guild	instance
attack surface	sum	hypernym
cyber-utopianism	subject	hypernym
colin robbins (software engineer)	protocol	hypernym
operation newscaster	operation	hypernym
ibm 7950 harvest	adjunct	hypernym
cast-128	cipher	hypernym
organization	the summit open source development group	hyponym
wiki	the vault (wiki)	instance
verification	the work number	instance
scanner	thinkpoint	instance
classical cipher	means	hypernym
remote audio output protocol	internet	hypernym
smudge attack	method	hypernym
ontario (computer virus)	virus	hypernym
webattacker	kit	hypernym
server	thinlinc	instance
organization	third-party administrator	hyponym
codec	thor (video codec)	instance
cipher	threefish	instance
threat matrix (database)	measure	hypernym
cyberwarfare in iran	part	hypernym
openssh	suite	hypernym
hypervisor	piece	hypernym
courier mail server	server	hypernym
server	thttpd	instance
supercomputer	tianhe-2	instance
supercomputer	tianhe-i	instance
defender	tibor resznecki	instance
random neural network	representation	hypernym
virusprotectpro	program	hypernym
software	ticketing and reservation system	instance
emulator	tiemu	instance
putty	emulator	hypernym
tunnel setup protocol	protocol	hypernym
software	tiger (security software)	instance
hierarchical file system	system	hypernym
software	tiger (security software)	instance
emulator	tilda (software)	instance
emulator	tilem	instance
redhack	group	concept
icloud	storage	hypernym
software	timesheet (software)	hyponym
category	time-tracking software	hyponym
software	tina (software)	instance
software	tinnitracks	instance
windows 7	computer	hypernym
routing information protocol	protocols	hypernym
cipher	tiny encryption algorithm	hyponym
software	tinyxml	instance
gotomeeting	service	hypernym
supercomputer	titan (supercomputer)	instance
server	tivoweb	instance
adware	tlen.pl	instance
server	tls termination proxy	instance
cryptol	language	hypernym
ideal lattice cryptography	class	hypernym
hack-tic	magazine	hypernym
atm safetypin software	application	hypernym
smartphone	t-mobile mytouch 3g slide	instance
globaleaks	software	hypernym
smartphone	t-mobile mytouch 4g	instance
smartphone	t-mobile mytouch 4g slide	instance
emulator	tn3270 plus	instance
software	tntnet	instance
dictionary attack	technique	hypernym
network information service	protocol	hypernym
compiler	tobos-fp	instance
security	todd levett	instance
dns-based authentication of named entities	protocol	hypernym
combined charging system	method	hypernym
policy	tokenism	hyponym
computer data storage	technology	hypernym
collision (computer science)	situation	hypernym
saygus	manufacturer	concept
rx microcontroller family	name	hypernym
software	toonz	instance
hacker	topiary (hacktivist)	instance
mile2	company	concept
software	topoflight	instance
radius	protocol	hypernym
software	topofusion	instance
ssliop	protocol	hypernym
quality of service	performance	hypernym
os	tops-20	instance
software	topyx	instance
software	tor (anonymity network)	hyponym
account stacking	term	hypernym
software	tor (anonymity network)	hyponym
server	tornado (web server)	instance
organization	domain name registrar	hyponym
botnet	torpig	instance
dns sinkhole	server	hypernym
sourcemeter	tool	hypernym
nikil jayant	engineer	concept
forensic toolkit	software	hypernym
freelan	software	hypernym
carlos evaristo	historian	concept
email spoofing	creation	hypernym
smartphone	toshiba g500	instance
poodle	group	concept
laptop	toshiba t1100	instance
l4 microkernel family	family	hypernym
laptop	toshiba t1200	instance
laptop	toshiba t3100	instance
software	total network inventory	hyponym
software	total recorder	hyponym
software	toweb	instance
element anti-virus	software	hypernym
zonealarm z100g	router	hypernym
virtual community	network	hypernym
wireless	towerstream	instance
document management system	system	hypernym
uncontrolled format string	vulnerability	hypernym
embedded http server	component	hypernym
xaml browser applications	applications	hypernym
server	tpc-w	instance
document	traceability matrix	hyponym
security engineering	field	hypernym
software	tracenpoche	instance
snap (web framework)	framework	hypernym
workstation	tracktion	instance
invincea	venture	hypernym
contract	trademark (computer security)	hyponym
mixed threat attack	attack	hypernym
software	tradersstudio	instance
harvard-kyoto	system	hypernym
software	traffic inspector	hyponym
teslacrypt	trojan	hypernym
stream control transmission protocol	protocol	hypernym
protected streaming	technology	hypernym
bliss (virus)	virus	hypernym
virtual bouncer	program	hypernym
existential risk from artificial general intelligence	risk	hypernym
information	digital identity	hyponym
canadian motion picture park studios	centers	concept
vupen	company	concept
point-to-point protocol over atm	protocol	hypernym
soft error	error	hypernym
information	transaction processing	hyponym
dot chinese website	domain	hypernym
ryan ackroyd	hacker	concept
threat (computer)	danger	hypernym
software	transaction processing management system	hyponym
microsoft	transact-sql	instance
computer	transformers: cyber missions	instance
port control protocol	protocol	hypernym
livewire (networking)	system	hypernym
computer	transformers: cyber missions	instance
mode deactivation therapy	approach	hypernym
property	transient (computer programming)	hyponym
computer	transistorized computer	hyponym
alureon	trojan	hypernym
goguardian	provider	hypernym
database	translation memory	hyponym
2013 drive4copd 300	race	hypernym
file integrity monitoring	control	hypernym
laura kurgan	architect	concept
vulnerability	cross-application scripting	hyponym
software	trans-proteomic pipeline	instance
open source vulnerability database	database	concept
xml	transxchange	instance
reverse proxy	server	hypernym
rezvani automotive designs	design	hypernym
